Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
25200	-181.5168	-239.0904	57.57361	0.00382757	0.0131398	0.00309484	0.0456408	0.150456	0.0529057	0.0237148	0.0371702	0.0301942	0.0247941	0.0154094	0.0353856	0.00493089	0.00708859	0.0150518	0.10318	0.0825238	0.0236999	0.0512278	0.0166507	0.0188626	0.0253861	0.0544093	0.0095223	0.0647425	0.0130075	0.072687	0.0671066	0.0185717	0.00192527	0.00296591	0.0521481	0.0352469	0.0298613	0.00133195	0.107868	0.0165958	0.102084	0.0408263	0.0108921	0.00441916	0.0132874	0.0139989	0.0257316	0.0692081	0.0168712	0.0287978	0.09521607	1.904784	0.0202216	0.149191	0.55236	1.81041	6.70283	49.4521	2.820695	20.00486	0.00230793	0.00792301	0.00186611	0.0275203	0.0907214	0.0319009	0.0142995	0.0224127	0.0182063	0.0149503	0.00929148	0.0213367	0.00297321	0.00427425	0.00907586	0.062215	0.0497599	0.0142904	0.0308891	0.01004	0.0113737	0.0153072	0.0328075	0.00574172	0.0390381	0.00784319	0.0438285	0.0404636	0.0111983	0.00116089	0.00178837	0.031444	0.021253	0.0180056	0.000803135	0.0650419	0.0100069	0.0615541	0.0246172	0.00656766	0.00266465	0.00801195	0.00844097	0.0155155	0.0417308	0.0101729	0.0173644	0.952392	0.047608	1.658442
25236	-187.3359	-246.0604	58.72449	0.028103	0.00841851	0.0014474	0.0515131	0.0769232	0.0302431	0.0710555	0.00340125	0.0370562	0.0619248	0.0349536	0.064645	0.00603691	0.00835187	0.00669855	0.010008	0.103918	0.0240074	0.0218392	0.0146671	0.0255138	0.0245137	0.00401567	0.0908277	0.129709	0.0225332	0.0423872	0.0668433	0.0192692	0.00883982	0.00639704	0.0185808	0.00771452	0.0105737	0.0118455	0.0928033	0.0654061	0.0724305	0.0176531	0.0902567	0.0136762	0.00295647	0.00363016	0.0233351	0.0415598	0.047663	0.0431741	0.2027791	1.797221	0.0158767	0.132589	0.5324	1.87829	7.54212	62.9852	2.995602	8.86295	0.016835	0.00504308	0.000867061	0.0308588	0.0460806	0.018117	0.0425655	0.00203751	0.0221984	0.0370958	0.0209388	0.0387253	0.00361639	0.00500316	0.00401275	0.00599525	0.0622516	0.0143816	0.0130827	0.0087863	0.0152839	0.0146848	0.00240558	0.05441	0.0777015	0.0134984	0.0253919	0.0400423	0.0115431	0.00529546	0.00383212	0.0111307	0.00462136	0.00633411	0.007096	0.0555935	0.0391813	0.0433892	0.010575	0.054068	0.00819266	0.00177106	0.00217464	0.0139788	0.0248962	0.0285523	0.0258633	0.89861	0.10139	1.669319
25272	-183.8842	-245.2951	61.41092	0.00408382	0.0288999	0.00194152	0.0331558	0.0923326	0.0344194	0.0172495	0.0187327	0.00737868	0.0562713	0.00478354	0.021172	0.0283087	0.00856531	0.00567882	0.0227696	0.00235112	0.0376518	0.0511723	0.00316767	0.0291139	0.0418022	0.0814707	0.01878	0.0111325	0.0284029	0.0422657	0.0477413	0.0186077	0.000439006	0.0779724	0.045588	0.0258048	0.0471535	0.0210333	0.0367085	0.0505166	0.0797196	0.00416993	0.0981199	0.0193925	0.0100452	0.024418	0.0544093	0.0493815	0.00070218	0.00902456	0.6475854	1.352415	0.0284245	0.176142	0.581732	1.719	5.67725	35.1809	2.574489	2.088396	0.00280868	0.0198761	0.0013353	0.0228031	0.0635024	0.0236722	0.0118634	0.0128835	0.00507474	0.038701	0.00328991	0.0145612	0.0194695	0.00589085	0.00390565	0.0156599	0.001617	0.0258953	0.0351941	0.00217859	0.0200233	0.0287498	0.0560321	0.012916	0.00765643	0.0195343	0.0290685	0.0328344	0.0127976	0.00030193	0.0536261	0.0313535	0.0177474	0.0324302	0.0144658	0.0252465	0.0347432	0.0548277	0.0028679	0.0674826	0.0133373	0.00690868	0.0167937	0.0374204	0.0339625	0.000482929	0.00620671	0.676207	0.323793	1.454002
25308	-184.6192	-247.0966	62.47739	0.00391432	0.0380812	0.00555498	0.0703772	0.00388759	0.036558	0.0233105	0.0047735	0.0150099	0.00518198	0.00955907	0.0101986	0.0578947	0.00888127	0.0187693	0.00117663	0.00909993	0.0424243	0.0132072	0.0572739	0.00230919	0.0295482	0.0724069	0.00782951	0.0766627	0.00599414	0.000688948	0.00211667	0.0355163	0.0744514	0.0153326	0.0198753	0.0111883	0.0615699	0.000471196	0.0415583	0.0465955	0.0541068	0.0142775	0.0314799	0.0238557	0.0481158	0.00825615	0.0799469	0.0478659	0.00108286	0.0310174	0.921475	1.078525	0.0375495	0.201758	0.606904	1.64771	4.95643	26.6315	2.373181	1.170433	0.00305985	0.0297683	0.00434236	0.0550143	0.00303895	0.0285776	0.018222	0.00373147	0.0117333	0.00405078	0.00747238	0.00797227	0.0452566	0.00694254	0.0146721	0.000919777	0.00711346	0.0331633	0.0103242	0.0447713	0.0018051	0.023098	0.0566009	0.00612037	0.0599276	0.00468565	0.000538554	0.00165461	0.0277633	0.0581991	0.0119856	0.0155366	0.00874598	0.0481295	0.000368337	0.0324863	0.0364239	0.0422956	0.0111608	0.024608	0.0186481	0.0376124	0.00645388	0.0624949	0.037417	0.00084648	0.0242465	0.539263	0.460737	1.279254
25344	-178.3696	-239.37	61.00045	0.0129321	0.165569	0.0668564	0.0276601	0.0767579	0.147835	0.0339878	0.0234244	0.00312979	0.0015565	0.0427006	0.0302159	0.257978	0.0039297	0.0114371	0.0173099	0.0399699	0.00956788	0.11326	0.0381011	0.0427692	0.0786869	0.00533981	0.00997706	0.141445	0.0308444	0.0136743	0.0331456	0.0592704	0.0720611	0.0513341	0.0427533	0.0275004	0.015376	0.0417452	0.0667613	0.0113469	0.0141575	0.0603325	0.112395	0.0542694	0.0258488	0.0673511	0.0683059	0.152761	0.00558662	0.0289613	1.00517	0.9948296	0.0406278	0.209662	0.614224	1.62807	4.76958	24.6137	2.316208	0.9897123	0.00526084	0.0673542	0.0271976	0.0112523	0.0312255	0.0601399	0.0138264	0.00952919	0.00127321	0.000633195	0.0173708	0.012292	0.104947	0.00159862	0.00465268	0.00704178	0.01626	0.00389226	0.0460748	0.0154997	0.0173988	0.0320103	0.00217226	0.00405872	0.0575406	0.0125477	0.00556277	0.0134838	0.0241115	0.0293149	0.020883	0.0173923	0.0111873	0.00625502	0.0169822	0.0271589	0.00461598	0.00575936	0.0245436	0.0457228	0.0220771	0.0105155	0.0273988	0.0277872	0.0621439	0.00227267	0.0117816	0.497415	0.502585	2.458178
25380	-190.1545	-251.0552	60.90069	0.0322782	0.0152615	0.00310314	0.0657191	0.0125725	0.109764	0.0342798	0.000966876	0.0409136	0.0526117	0.00757351	0.00167481	0.0203095	0.00766154	0.00559778	0.0155452	0.0257392	0.0369648	0.0570509	0.0211429	0.0532296	0.0421867	0.00330627	0.0536217	0.0901821	0.069393	0.0278828	0.104835	0.0647232	0.0255278	0.0538185	0.087754	0.0407955	0.0203119	0.0557727	0.126255	0.004958	0.00851015	0.0560405	0.0119883	0.0518422	0.00588027	0.0136538	0.0280688	0.0498243	0.00414931	0.00935683	1.085186	0.9148142	0.00618728	0.0837354	0.461283	2.16787	11.9424	161.622	3.676993	0.8430024	0.0186515	0.00881861	0.0017931	0.0379748	0.00726484	0.0634253	0.0198081	0.000558694	0.0236413	0.0304009	0.00437624	0.000967761	0.0117355	0.00442711	0.00323459	0.00898257	0.014873	0.0213596	0.032966	0.0122171	0.0307579	0.0243769	0.00191048	0.0309845	0.0521104	0.0400977	0.0161117	0.0605771	0.0373993	0.0147509	0.0310982	0.0507073	0.023573	0.0117369	0.0322274	0.0729547	0.0028649	0.00491746	0.0323822	0.00692726	0.0299562	0.00339782	0.00788964	0.0162191	0.0287902	0.00239761	0.0054067	0.457407	0.542593	1.730598
25416	-178.1477	-238.2421	60.09443	0.054918	0.00932644	0.0208172	0.00911838	0.0989896	0.0934631	0.0540101	0.00627372	0.024264	0.0702723	0.158497	0.0136068	0.029413	0.0552373	0.0175514	0.00860605	0.0364641	0.00514602	0.0894184	0.13941	0.214399	0.233421	0.02137	0.0409702	0.0405816	0.0638144	0.00377281	0.0271621	0.0869145	0.0154465	0.0601351	0.026226	0.00849668	0.00495668	0.00858191	0.0628338	0.00396635	0.00533987	0.0595327	0.1825	0.0642862	0.0979119	0.0431695	0.135923	0.0339272	0.0077581	0.0586808	1.215222	0.7847777	0.00924502	0.101852	0.490348	2.03937	9.8182	108.166	3.386616	0.6457894	0.0210665	0.00357763	0.0079855	0.00349782	0.0379725	0.0358525	0.0207183	0.0024066	0.00930769	0.0269565	0.0607995	0.00521956	0.0112828	0.021189	0.00673271	0.00330128	0.0139876	0.00197401	0.0343009	0.0534776	0.0822434	0.0895403	0.00819755	0.0157162	0.0155671	0.0244792	0.00144725	0.0104194	0.0333404	0.00592528	0.0230678	0.0100603	0.00325933	0.00190138	0.00329202	0.0241031	0.0015215	0.00204838	0.0228368	0.0700072	0.0246602	0.037559	0.0165598	0.05214	0.0130145	0.00297601	0.02251	0.392389	0.607611	2.60688
25452	-185.2934	-246.6722	61.37888	0.00264456	0.0263773	0.0434368	0.0137342	0.0552044	0.0458755	0.0312438	0.0208594	0.0199561	0.0122442	0.0474234	0.00701106	0.0677093	0.0212333	0.0376923	0.0189849	0.011764	0.0296975	0.0197195	0.0219623	0.0184398	0.161023	0.078068	0.00137436	0.00761106	0.117921	0.018182	0.0287439	0.0323908	0.241985	0.0156419	0.0298944	0.00965482	0.0202038	0.00140294	0.0170101	0.0185612	0.0725177	0.0397806	0.0170865	0.0558115	0.0279936	0.0107658	0.0548925	0.00315164	0.0196418	0.0645418	0.7435826	1.256417	0.03327	0.190196	0.595832	1.67832	5.25773	30.0571	2.460675	1.689681	0.00152068	0.0151675	0.0249771	0.00789745	0.0317437	0.0263794	0.0179658	0.0119946	0.0114752	0.00704067	0.0272694	0.00403151	0.0389343	0.0122096	0.0216739	0.0109167	0.00676455	0.0170767	0.0113391	0.0126288	0.0106033	0.0925918	0.0448908	0.000790285	0.00437652	0.0678073	0.010455	0.0165284	0.0186254	0.139146	0.00899442	0.0171899	0.00555173	0.0116176	0.00080672	0.00978117	0.0106731	0.0416992	0.0228747	0.00982511	0.0320928	0.0160969	0.00619058	0.0315643	0.00181226	0.0112945	0.0371129	0.628209	0.371791	1.739066
25488	-196.8556	-257.5676	60.71205	0.0146022	0.018307	0.0527334	0.0835084	0.186481	0.081358	0.081295	0.0358832	0.0713499	0.0543552	0.142666	0.0258051	0.0844419	0.127373	0.0319942	0.00921399	0.0431797	0.0534228	0.0225913	0.0134798	0.0326846	0.0626574	0.0817279	0.00693135	0.0616417	0.0123364	0.0841038	0.0364439	0.114994	0.0541187	0.124211	0.0468573	0.0681994	0.122857	0.0183351	0.0633732	0.0651742	0.035899	0.0152204	0.012691	0.0878867	0.0302286	0.023431	0.0724871	0.0026927	0.0599101	0.129095	1.216213	0.783787	0.0305941	0.182575	0.588279	1.69987	5.47719	32.686	2.521303	0.6444488	0.00529022	0.00663242	0.0191047	0.0302541	0.06756	0.0294751	0.0294522	0.0130001	0.0258493	0.0196923	0.0516864	0.00934889	0.0305923	0.0461459	0.0115911	0.00333812	0.0156435	0.0193545	0.00818458	0.00488359	0.0118412	0.0227001	0.0296091	0.00251115	0.0223321	0.00446932	0.0304698	0.0132032	0.041661	0.0196066	0.0450003	0.0169759	0.0247079	0.0445098	0.00664261	0.0229594	0.0236119	0.0130058	0.00551417	0.00459779	0.0318404	0.0109515	0.00848877	0.0262612	0.000975536	0.0217047	0.0467696	0.391893	0.608107	2.760231
25524	-186.3209	-246.1104	59.78942	0.0546566	0.0124236	0.0205536	0.0662176	0.0241977	0.144195	0.0333812	0.0202056	0.0697762	0.0172091	0.0325726	0.00968889	0.176287	0.0147365	0.0142713	0.0182577	0.00195957	0.0812915	0.00604582	0.0207682	0.073084	0.0737276	0.257876	0.00745013	0.018887	0.067293	0.0516684	0.0317377	0.0731896	0.0476495	0.0203329	0.018798	0.0481782	0.00784391	0.0219794	0.0134894	0.0238599	0.123341	0.0445073	0.0125169	0.00803908	0.00769623	0.0129317	0.0944916	0.0214343	0.049907	0.248398	1.078824	0.9211762	0.00459685	0.0724396	0.440893	2.26812	13.8046	217.54	3.891835	0.8538709	0.023569	0.00535731	0.0088631	0.0285543	0.0104345	0.0621797	0.0143946	0.00871304	0.0300889	0.00742089	0.014046	0.00417804	0.0760186	0.00635468	0.00615408	0.00787309	0.000845004	0.0350545	0.00260708	0.00895564	0.0315153	0.0317928	0.111201	0.00321264	0.00814446	0.0290181	0.0222804	0.0136859	0.0315608	0.0205474	0.00876796	0.00810607	0.0207754	0.00338245	0.00947797	0.00581688	0.0102889	0.0531871	0.0191925	0.00539753	0.00346661	0.00331877	0.00557639	0.0407467	0.00924289	0.0215209	0.107114	0.460588	0.539412	2.319003
25560	-184.5449	-246.2289	61.68402	0.00878037	0.00994445	0.0642076	0.0529763	0.133774	0.110696	0.00122499	0.0896322	0.0554468	0.00808397	0.0165406	0.00929223	0.0793622	0.0277855	0.00376868	0.0131298	0.0215839	0.0407572	0.0577222	0.0040924	0.0312626	0.0717079	0.0862835	0.0282195	0.0310439	0.0115438	0.109612	0.0342235	0.00236154	0.095981	0.014432	0.0124871	0.014891	0.00208034	0.0743266	0.00699477	0.108378	0.048469	0.00304636	0.0711665	0.0326739	0.01428	0.119019	0.0972578	0.0860901	0.135525	0.0699746	1.048086	0.951914	0.0556634	0.244462	0.644367	1.55191	4.09062	17.9651	2.088535	0.9082403	0.00395132	0.00447518	0.0288946	0.0238403	0.0602007	0.0498152	0.000551266	0.0403361	0.0249521	0.00363793	0.00744355	0.00418167	0.0357144	0.012504	0.00169598	0.00590863	0.00971316	0.0183415	0.025976	0.00184165	0.0140687	0.0322699	0.0388291	0.0126993	0.0139703	0.0051949	0.0493275	0.0154012	0.00106274	0.0431932	0.00649465	0.0056194	0.00670121	0.000936192	0.0334483	0.00314777	0.0487722	0.021812	0.00137092	0.0320262	0.0147039	0.00642625	0.0535605	0.0437678	0.0387421	0.0609887	0.0314898	0.475957	0.524043	2.222133
25596	-188.1009	-250.0661	61.96515	0.00661366	0.00176527	0.0487668	0.00995295	0.163699	0.101506	0.0198627	0.0188803	0.0270203	0.0320404	0.00971179	0.0243069	0.0099967	0.00217111	0.011907	0.0109486	0.0456502	0.0269245	0.0237012	0.00207275	0.0583781	0.039718	0.0252974	0.053432	0.0184799	0.0160089	0.00470827	0.00421961	0.0143058	0.0602329	0.00239051	0.0275776	0.0205092	0.0119132	0.0843108	0.0108447	0.0252864	0.00575915	0.00335051	0.00710407	0.016922	0.0334497	0.0839052	0.0201545	0.0317488	0.0114316	0.020827	0.9674773	1.032523	0.0170785	0.137392	0.538344	1.85755	7.27845	58.5532	2.942844	1.067232	0.00504951	0.00134778	0.0372333	0.00759903	0.124984	0.0774998	0.0151651	0.014415	0.0206299	0.0244627	0.00741491	0.0185582	0.00763244	0.00165763	0.00909095	0.00835918	0.0348537	0.0205568	0.0180958	0.00158253	0.0445714	0.0303245	0.0193145	0.0407951	0.0141093	0.0122227	0.00359475	0.00322166	0.0109224	0.0459876	0.00182515	0.0210554	0.0156587	0.00909569	0.0643709	0.00827987	0.0193061	0.00439709	0.0025581	0.00542393	0.0129199	0.0255387	0.0640613	0.0153879	0.0242401	0.00872799	0.0159014	0.516261	0.483739	1.309764
25632	-190.2981	-250.758	60.45998	0.00585346	0.000276594	0.0048461	0.00249871	0.0141532	0.0116765	0.00291658	0.0207256	0.00249946	0.00810367	0.00892139	0.00663547	0.0519136	0.000561545	0.00291188	0.013761	0.000868645	0.00792225	0.00691241	0.000574929	0.00507293	0.0230373	0.00374286	0.0171396	0.00633063	0.00648889	0.012026	0.000946012	0.00032851	0.0123353	0.00265338	0.0158514	0.00301122	0.00662802	0.00601715	0.0124592	0.00189397	0.00109808	0.00579183	0.00114627	0.00195536	0.00782356	0.00881776	0.00286252	0.0022425	0.000906706	0.00524336	0.680193	1.319807	0.00229445	0.0516174	0.396658	2.52106	19.3733	435.835	4.39428	1.940342	0.0168018	0.000793937	0.0139102	0.00717231	0.0406255	0.0335161	0.00837176	0.0594908	0.00717444	0.0232608	0.025608	0.0190465	0.149013	0.00161186	0.00835825	0.0394997	0.00249336	0.0227401	0.0198414	0.00165028	0.0145613	0.0661263	0.0107435	0.0491976	0.0181714	0.0186257	0.0345193	0.00271544	0.000942954	0.0354072	0.00761628	0.0455	0.00864342	0.0190251	0.0172716	0.035763	0.00543647	0.00315194	0.0166249	0.00329026	0.00561266	0.0224568	0.0253105	0.00821658	0.00643687	0.00260261	0.0150505	0.659903	0.340097	0.3483833
25668	-189.0331	-251.612	62.57896	0.00512374	0.0359366	0.00572321	0.00178007	0.107703	0.017948	0.0157056	0.00960484	0.027604	0.00502264	0.0274085	0.00195152	0.0239499	0.00727934	0.00213041	0.0429266	0.0102543	0.00369997	0.00992881	0.0543262	0.0280691	0.0396229	0.0716201	0.0521323	0.0173968	0.0178875	0.00686586	0.00171026	0.00162451	0.00537763	0.0109334	0.0185143	0.00217254	0.0352018	0.0545235	0.0555929	0.0012241	0.00783018	0.0186768	0.0190223	0.00493507	0.00607929	0.0472685	0.0405933	0.0146808	0.00402785	0.0238922	1.318316	0.6816842	0.0100573	0.106122	0.496671	2.0134	9.42313	99.4305	3.325725	0.5170872	0.00500618	0.0351121	0.00559189	0.00173923	0.105232	0.0175362	0.0153453	0.00938446	0.0269707	0.0049074	0.0267796	0.00190674	0.0234004	0.00711232	0.00208153	0.0419417	0.010019	0.00361508	0.009701	0.0530797	0.0274251	0.0387138	0.0699768	0.0509362	0.0169976	0.0174771	0.00670833	0.00167102	0.00158723	0.00525425	0.0106826	0.0180895	0.0021227	0.0343942	0.0532725	0.0543173	0.00119602	0.00765052	0.0182483	0.0185858	0.00482184	0.0059398	0.0461839	0.039662	0.014344	0.00393544	0.023344	0.340842	0.659158	1.023483
25704	-179.9912	-242.9168	62.9256	0.00347199	0.00356178	0.0310474	0.00207615	0.121714	0.0221624	0.0253161	0.0175097	0.00208811	0.000355268	0.0192127	0.00919628	0.00586656	0.00248963	0.0351677	0.0192631	0.0248316	0.00855913	0.00748853	0.0447275	0.0200829	0.0375593	0.00106835	0.0811169	0.0489404	0.00274135	0.0273019	0.00335019	0.00123777	0.000927607	0.111087	0.0645009	0.0111529	0.00576754	0.0378682	0.0281429	0.014238	0.0339659	0.0555748	0.00753232	0.00787558	0.00411229	0.025502	0.0323024	0.00863825	0.0187294	0.0166103	1.319664	0.6803364	0.0184941	0.142833	0.544906	1.83518	7.0012	54.0713	2.885265	0.5155377	0.00311659	0.00319719	0.0278694	0.00186364	0.109255	0.0198938	0.0227248	0.0157174	0.00187437	0.000318903	0.0172461	0.00825493	0.00526605	0.00223479	0.0315679	0.0172913	0.0222898	0.00768301	0.006722	0.0401491	0.0180272	0.0337147	0.00095899	0.0728137	0.0439308	0.00246074	0.0245072	0.00300726	0.00111107	0.000832656	0.0997164	0.0578985	0.0100113	0.00517717	0.0339919	0.0252622	0.0127806	0.0304891	0.0498861	0.0067613	0.00706943	0.00369136	0.0228916	0.0289959	0.00775403	0.0168123	0.01491	0.340168	0.659832	1.114034
25740	-177.6786	-239.6453	61.96671	0.0069275	0.0397403	0.0132034	0.0419999	0.0388008	0.0356202	0.0149128	0.0233556	0.0242049	0.00216381	0.023582	0.0147008	0.0068889	0.000291024	0.000290917	0.0117394	0.0192058	0.0496874	0.0108735	0.0159856	0.00793778	0.0325587	0.00142368	0.0104554	0.053643	0.0311208	0.0490826	0.00496314	0.0143807	0.00875087	0.046682	0.0158973	0.0367913	0.0118432	0.0293807	0.0202395	0.0224015	0.0297791	0.0622057	0.0342178	0.0123482	0.0267731	0.0488613	0.00414932	0.0945077	0.0017433	0.0224707	0.7474232	1.252577	0.0248906	0.165098	0.570099	1.75408	6.057	40.1758	2.670485	1.67586	0.00613714	0.0352063	0.011697	0.0372081	0.034374	0.0315563	0.0132114	0.020691	0.0214434	0.00191694	0.0208915	0.0130236	0.00610294	0.000257821	0.000257726	0.0104	0.0170146	0.0440185	0.00963294	0.0141618	0.00703216	0.0288441	0.00126126	0.00926253	0.0475229	0.0275703	0.0434828	0.0043969	0.01274	0.00775248	0.041356	0.0140836	0.0325938	0.010492	0.0260287	0.0179304	0.0198457	0.0263816	0.0551087	0.0303139	0.0109394	0.0237186	0.0432867	0.00367593	0.0837253	0.00154441	0.019907	0.626288	0.373712	1.128783
25776	-185.3258	-246.4346	61.10875	0.00569354	1.85174e-05	0.00263967	0.000820273	0.00221891	0.00618209	0.00363709	0.0020307	0.00472908	0.0022794	0.0128294	0.0027743	0.00243657	0.000215528	0.00383963	0.00316197	0.0125152	0.00195345	0.00535519	0.00358693	0.0030385	0.00597133	0.000162562	2.44473e-05	0.00974771	0.00854122	0.00136682	0.00103409	0.0134787	0.00395354	1.57136e-05	0.00138826	0.0172202	0.00545503	0.00102157	0.000684145	0.000260515	0.00449296	0.00204996	0.0179507	0.00234232	0.0171673	0.00126763	0.00321771	4.20301e-05	0.000608386	0.00840042	1.138307	0.8616927	0.00197663	0.0479972	0.387761	2.57891	20.8346	505.912	4.502089	0.7569948	0.0271352	8.82534e-05	0.0125805	0.00390939	0.0105752	0.0294636	0.0173342	0.00967826	0.0225386	0.0108635	0.0611447	0.0132222	0.0116126	0.0010272	0.0182995	0.0150698	0.059647	0.00931006	0.0255227	0.0170952	0.0144814	0.0284591	0.000774764	0.000116515	0.0464572	0.0407071	0.00651419	0.00492843	0.0642389	0.0188424	7.48905e-05	0.00661639	0.082071	0.0259985	0.00486878	0.00326061	0.0012416	0.0214133	0.00977005	0.0855522	0.0111634	0.0818185	0.00604146	0.0153355	0.000200314	0.00289955	0.0400361	0.430846	0.569154	0.2098211
25812	-181.997	-243.6892	61.69224	0.00973021	6.41204e-06	0.00192931	0.00176233	0.0518759	0.000578703	0.0055019	0.0156496	0.0333785	0.0109148	0.0214663	0.00243067	0.0132291	0.015952	0.0315671	0.00150071	0.00268594	0.0222251	0.00684818	0.0123755	0.00141218	0.0114854	0.00840275	0.0270479	0.0228237	0.0190595	0.0039679	6.93895e-05	0.000318018	0.0130243	0.000413595	0.00118164	0.0242918	0.0391861	0.00844182	0.0122673	0.0201734	0.00670832	0.0241273	0.00277126	0.0440841	0.044261	0.008357	0.00756425	4.46509e-05	0.0132537	0.00228685	1.045248	0.9547519	0.00396313	0.0673841	0.431054	2.3199	14.8403	252.326	3.999092	0.9134213	0.0154784	1.02e-05	0.00306905	0.00280344	0.0825218	0.000920574	0.00875215	0.0248946	0.053097	0.0173627	0.0341475	0.0038666	0.0210443	0.0253756	0.0502155	0.00238726	0.00427267	0.0353546	0.0108938	0.0196864	0.00224644	0.0182704	0.0133667	0.0430265	0.0363069	0.0303189	0.00631194	0.000110382	0.000505888	0.0207184	0.000657928	0.0018797	0.0386423	0.0623353	0.0134288	0.0195143	0.0320908	0.0106713	0.0383806	0.00440839	0.0701269	0.0704083	0.0132939	0.0120329	7.10284e-05	0.0210834	0.00363782	0.477376	0.522624	0.6286335
25848	-179.3245	-239.1047	59.78022	0.00629026	5.65381e-05	0.0352225	0.0610387	0.255882	0.00325088	0.00902103	0.213219	0.144384	0.063564	0.163619	0.0213145	0.0852517	0.0128915	0.0339595	0.00931987	0.038694	0.159623	0.101318	0.0360943	0.039435	0.219709	0.0663418	0.0767039	0.169835	0.0380346	0.0178585	0.00488008	0.00434648	0.0567211	0.00889968	0.0340868	0.0379895	0.0313387	0.000226749	0.0519795	0.0635809	0.0130893	0.0235899	0.209663	0.124772	0.219554	0.141724	0.00423838	0.125047	0.003926	0.0291385	1.134418	0.8655822	0.0338612	0.191837	0.597431	1.67383	5.21276	29.5324	2.44794	0.7630189	0.0019232	1.72861e-05	0.010769	0.0186621	0.0782341	0.000993934	0.00275811	0.0651901	0.0441444	0.0194342	0.0500254	0.00651674	0.0260651	0.00394148	0.0103829	0.00284948	0.0118304	0.0488037	0.0309774	0.0110356	0.012057	0.0671745	0.0202835	0.0234517	0.0519259	0.0116288	0.0054601	0.00149205	0.0013289	0.0173421	0.00272101	0.0104218	0.011615	0.00958157	6.9327e-05	0.0158924	0.0194394	0.00400196	0.00721244	0.0641028	0.0381481	0.067127	0.0433312	0.00129586	0.0382321	0.00120035	0.00890888	0.432791	0.567209	3.270724
25884	-172.2468	-235.68	63.43323	0.0219486	0.00657968	0.0204136	0.0598735	0.0835238	0.000335234	0.019558	0.046243	0.0397282	0.0335966	0.0339113	0.0543775	0.050207	0.0185022	0.0031582	0.0274493	0.0103449	0.0146402	0.0279703	0.000476223	0.0358397	0.0522606	0.0125543	0.020501	0.0470428	0.0215955	0.0369981	0.0715248	0.0222625	0.058042	0.0959001	0.0205477	0.0450603	0.01052	0.00141675	0.0142651	0.0237665	0.0321536	0.0445726	0.020361	0.0462193	0.0125021	0.0107615	0.0586323	0.0290615	0.00635023	0.0054165	1.03308	0.9669202	0.133743	0.374869	0.736306	1.35813	2.6676	7.47705	1.454698	0.9359589	0.0153598	0.00460451	0.0142856	0.0418999	0.0584505	0.000234599	0.0136868	0.0323611	0.0278021	0.0235111	0.0237314	0.0380537	0.0351352	0.012948	0.00221013	0.0192092	0.00723946	0.0102453	0.0195738	0.000333264	0.0250809	0.0365723	0.0087856	0.0143467	0.0329209	0.0151127	0.0258915	0.0500536	0.0155795	0.0406182	0.0671116	0.0143794	0.0315335	0.00736199	0.000991454	0.0099828	0.016632	0.0225013	0.0311922	0.0142488	0.0323445	0.00874909	0.00753099	0.0410313	0.0203375	0.00444394	0.00379051	0.48346	0.51654	1.428966
