Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-174.2579	-237.4623	63.20448	0.0222066	0.0336713	0.00624474	0.0343317	0.0530595	0.0426921	0.0198071	0.0195178	0.0471096	0.0236457	0.0439443	0.00857858	0.0677526	0.00186078	0.00183704	0.0375978	0.0234369	0.0169443	0.00510837	0.0449485	0.00422862	0.0377209	0.0256989	0.0285933	0.038949	0.0333451	0.00884498	0.0926689	0.00908534	0.00587975	0.0360266	0.020507	0.00330793	0.0342893	0.000894744	0.00439701	0.00980759	0.0215966	0.0463211	0.00528327	0.0283434	0.0942442	0.00703589	0.00517454	0.0253992	0.0778044	0.00517048	1.043219	0.9567807	0.0712994	0.275834	0.669102	1.49454	3.62537	14.0254	1.909529	0.9171424	0.0175558	0.0266195	0.00493689	0.0271415	0.0419471	0.033751	0.0156588	0.0154301	0.0372433	0.0186935	0.034741	0.00678195	0.0535631	0.00147107	0.00145231	0.0297236	0.0185284	0.0133957	0.00403851	0.0355349	0.00334301	0.0298209	0.0203168	0.022605	0.0307918	0.0263616	0.00699256	0.0732611	0.00718258	0.00464835	0.0284815	0.0162122	0.00261514	0.027108	0.000707356	0.00347614	0.00775357	0.0170736	0.03662	0.00417679	0.0224074	0.0745064	0.00556235	0.00409082	0.0200798	0.0615097	0.00408761	0.47839	0.52161	1.264913
396	-181.1224	-242.3845	61.26211	0.00110551	0.00493963	0.00367565	0.0044991	0.00252846	0.0156796	0.00391421	0.0047984	0.0222979	0.0119051	0.00461339	0.0172051	0.0208765	0.000719658	0.00331555	0.00407017	0.00386941	0.0222749	0.00927831	0.00414071	0.00276443	0.0157925	0.0200677	0.00374045	0.0107957	0.00876001	0.00405728	0.0520101	0.000376445	0.00489094	0.00458214	0.0028528	0.00434851	0.0120519	0.00301801	0.0129608	0.00168895	0.0101762	0.00126815	0.00422235	0.00322366	0.0485396	0.00357723	0.0029645	0.00444658	0.00255071	0.000665519	0.4512026	1.548797	0.0174564	0.138866	0.540139	1.85137	7.20117	57.2856	2.927019	3.432599	0.00268263	0.0119865	0.0089193	0.0109175	0.00613554	0.0380481	0.00949819	0.0116438	0.0541079	0.0288889	0.0111948	0.0417497	0.0506587	0.00174632	0.0080455	0.00987664	0.00938948	0.0540522	0.0225147	0.0100478	0.00670814	0.0383219	0.0486962	0.00907655	0.0261968	0.021257	0.00984537	0.126207	0.00091348	0.0118683	0.011119	0.00692259	0.0105521	0.029245	0.00732349	0.0314505	0.0040984	0.0246934	0.00307729	0.0102459	0.00782252	0.117786	0.00868049	0.00719363	0.0107901	0.00618954	0.00161494	0.774399	0.225601	0.4121003
432	-179.0244	-242.3917	63.36727	0.00136136	0.00793672	0.00814607	0.0261205	0.0215108	0.0103415	0.00255252	0.00876593	0.0118421	0.0162966	0.000770584	0.00327651	0.0141204	0.00395136	0.00269778	0.00632372	0.0251691	0.00937688	0.00874699	0.0144699	0.0115383	0.0168542	0.0166323	0.0034755	0.0109441	0.00145358	0.00328777	0.00426154	0.00189829	0.000992134	0.00175361	0.00622642	0.00245586	0.00170541	0.000848761	0.020189	3.46906e-05	0.00162587	0.00221124	0.00339435	0.00450293	0.0176067	0.00251869	0.00581113	0.00898207	0.0139571	0.00123047	1.384614	0.6153864	0.0168964	0.136675	0.537466	1.86058	7.3166	59.1842	2.950595	0.4444464	0.00367768	0.0214408	0.0220063	0.0705636	0.0581106	0.0279373	0.00689554	0.0236809	0.031991	0.0440246	0.00208171	0.00885139	0.0381457	0.0106745	0.00728795	0.0170833	0.0679936	0.0253313	0.0236297	0.0390899	0.0311703	0.0455311	0.0449315	0.00938895	0.0295652	0.0039268	0.0088818	0.0115124	0.00512816	0.00268022	0.00473732	0.0168205	0.00663442	0.00460712	0.0022929	0.05454	9.37155e-05	0.00439224	0.0059736	0.00916972	0.0121645	0.0475638	0.00680414	0.0156986	0.0242648	0.0377047	0.00332408	0.307693	0.692307	0.3701693
468	-178.2733	-241.3484	63.07512	0.00389731	0.0017756	0.0526239	0.0342114	0.0395668	0.0493137	0.000734946	0.00272381	0.023319	0.0333323	0.0247868	0.0085896	0.0726906	0.00601882	0.00272942	0.0246273	0.0601023	0.0164594	0.0347533	0.01284	0.0293185	0.0289263	0.0146271	0.0304248	0.0132895	0.045314	0.0113529	0.0325599	0.00299733	0.0112069	0.0219406	0.0181078	0.0148051	0.0172441	0.00158732	0.00642371	0.0222486	0.0218721	0.0167319	0.00422381	0.0299578	0.0665144	0.00703384	0.00878554	0.0360799	0.0101029	0.0113114	1.230563	0.769437	0.0256311	0.167476	0.572647	1.74628	5.97102	39.0151	2.649288	0.6252723	0.00374711	0.00170716	0.0505958	0.0328929	0.0380419	0.0474132	0.000706621	0.00261884	0.0224203	0.0320477	0.0238316	0.00825856	0.0698891	0.00578686	0.00262423	0.0236782	0.057786	0.0158251	0.0334139	0.0123451	0.0281885	0.0278115	0.0140634	0.0292522	0.0127774	0.0435676	0.0109153	0.031305	0.00288181	0.010775	0.0210951	0.0174099	0.0142346	0.0165795	0.00152615	0.00617614	0.0213911	0.0210291	0.016087	0.00406103	0.0288032	0.063951	0.00676275	0.00844695	0.0346894	0.00971358	0.0108754	0.384718	0.615282	1.040085
504	-195.8455	-256.118	60.27258	0.0346957	0.110141	0.126207	0.0596472	0.0565718	0.0875551	0.0175112	0.0566334	0.00252796	0.002188	0.0429049	0.0275997	0.178762	0.0944401	0.144942	0.0122297	0.0342483	0.0258576	0.13046	0.0517402	0.0259515	0.0464422	0.00803349	0.00852208	0.115847	0.00535608	0.0211332	0.0340775	0.0153324	0.0358263	0.0354292	0.00166878	0.0869893	0.008383	0.0657403	0.00797044	0.180424	0.0480175	0.146186	0.0417282	0.0922682	0.0238464	0.150826	0.00439362	0.17427	0.0489441	0.00795322	0.9457845	1.054215	0.0327884	0.188848	0.594512	1.68205	5.29525	30.4985	2.471217	1.114647	0.0126699	0.0402206	0.0460876	0.0217816	0.0206586	0.0319728	0.00639464	0.020681	0.000923144	0.000798999	0.0156677	0.0100787	0.065279	0.034487	0.0529288	0.00446597	0.0125066	0.00944251	0.0476407	0.0188942	0.0094768	0.0169595	0.00293362	0.00311204	0.0423043	0.0019559	0.00771728	0.0124442	0.005599	0.0130828	0.0129378	0.000609394	0.0317662	0.00306125	0.0240066	0.0029106	0.0658861	0.0175347	0.0533834	0.0152381	0.0336939	0.00870809	0.0550776	0.00160444	0.0636387	0.0178731	0.00290431	0.527108	0.472892	2.738423
540	-189.6537	-252.1051	62.45144	0.0308898	0.00384827	0.0173079	0.020715	0.0018666	0.0294836	0.00865986	0.0234415	0.0031236	0.045678	0.0601827	0.0438099	0.0259484	0.000100488	0.00146959	0.0163527	0.00160871	0.0165532	0.033237	0.00784302	0.033932	0.0162498	0.0346041	0.0531896	0.0107925	0.00942646	0.0172082	0.00699382	0.0141188	0.0485816	0.00559863	0.00402857	0.00798687	0.0223775	0.00287372	0.0184737	0.0162419	0.000338611	0.0149361	0.0469	0.0231691	0.023969	0.0243071	0.00999621	0.0744504	0.0644515	0.0511542	0.8435419	1.156458	0.0317595	0.185934	0.591635	1.69023	5.37824	31.4867	2.494272	1.370955	0.0294618	0.00367037	0.0165078	0.0197573	0.0017803	0.0281206	0.00825952	0.0223578	0.0029792	0.0435664	0.0574005	0.0417846	0.0247488	9.5843e-05	0.00140165	0.0155967	0.00153434	0.0157879	0.0317005	0.00748044	0.0323633	0.0154986	0.0330044	0.0507307	0.0102935	0.00899068	0.0164127	0.0066705	0.0134661	0.0463357	0.00533981	0.00384233	0.00761764	0.021343	0.00274087	0.0176196	0.015491	0.000322957	0.0142457	0.0447319	0.022098	0.0228609	0.0231834	0.0095341	0.0710086	0.061472	0.0487894	0.578229	0.421771	1.04847
576	-203.3111	-264.5376	61.2265	0.000861812	0.0511908	0.00615304	0.0242335	0.0392009	0.0291148	0.00885864	0.0366293	0.0240025	0.00130352	0.00420358	0.00330566	0.0346777	0.0605255	0.00962921	0.000929628	0.00739251	0.0240716	0.00696508	0.00924275	0.00846854	0.00961983	0.00267538	0.00121925	0.0364709	0.00647978	0.0380374	0.0108411	0.0433696	0.0229742	0.0144128	6.23041e-05	0.0140346	0.0171337	0.0175234	0.021366	2.84308e-05	0.00985513	0.000508285	0.00886511	0.0141666	0.00299547	0.00713864	0.00444695	0.00042761	0.00948503	0.0052298	0.990926	1.009074	0.00255716	0.0544198	0.403255	2.47982	18.3757	391.058	4.315895	1.018314	0.00121326	0.0720665	0.00866225	0.0341159	0.0551871	0.0409878	0.0124712	0.0515668	0.0337907	0.00183509	0.0059178	0.0046537	0.0488193	0.0852078	0.013556	0.00130873	0.0104072	0.033888	0.00980544	0.0130119	0.011922	0.0135428	0.0037664	0.00171646	0.0513437	0.00912223	0.0535491	0.0152621	0.0610558	0.0323431	0.0202903	8.77117e-05	0.0197579	0.0241208	0.0246695	0.0300791	4.00249e-05	0.0138741	0.000715563	0.0124803	0.0199438	0.00421703	0.0100498	0.00626042	0.000601989	0.013353	0.00736251	0.504537	0.495463	0.710328
612	-195.0598	-258.5021	63.44221	0.00660376	0.0130063	0.00412842	0.0202842	0.01955	0.00641114	0.00731787	0.00950889	0.00666817	0.0105414	0.00932733	0.00971387	0.0121289	0.0123395	0.00959666	0.00715807	0.00146039	0.0115126	0.00036873	0.0118531	0.0166165	0.000213932	0.0181756	0.0021635	0.00743207	0.00295494	0.0108148	0.0380772	0.00113004	0.0335215	0.0118687	0.0160844	0.000446011	0.0064215	0.00293693	0.00762762	0.0207709	0.0475187	0.00772522	0.0169818	0.00665185	0.0083434	0.0203243	0.0296013	0.00541691	0.00776036	0.00841535	1.174564	0.8254358	0.0305986	0.182588	0.588292	1.69984	5.47681	32.6813	2.521198	0.7027593	0.0121064	0.0238439	0.00756849	0.0371863	0.0358404	0.0117533	0.0134156	0.0174323	0.0122245	0.0193252	0.0170995	0.0178081	0.0222355	0.0226215	0.0175932	0.0131227	0.00267728	0.0211057	0.000675981	0.0217298	0.0304625	0.000392194	0.0333207	0.00396628	0.013625	0.0054172	0.0198264	0.0698056	0.00207167	0.0614538	0.0217586	0.029487	0.000817657	0.0117723	0.00538418	0.0139835	0.0380786	0.0871144	0.0141624	0.0311322	0.0121946	0.0152957	0.0372598	0.0542671	0.00993064	0.0142268	0.0154276	0.412718	0.587282	0.5454745
648	-189.8665	-252.7327	62.86613	0.00433652	0.0168837	0.045072	0.0502941	0.181207	0.0364186	0.0859607	0.0338593	0.103784	0.0604278	0.0222709	0.0244861	0.0468705	0.056498	0.0257929	0.0373636	0.0185271	0.0626468	0.00065047	0.0183366	0.0235158	0.00592308	0.0290844	0.00219885	0.0693542	0.00325065	0.00111818	0.0111403	0.00111732	0.018043	0.0577402	0.0317478	0.000889586	0.00869793	0.0279587	0.108993	0.0656436	0.159688	0.0319419	0.0558904	0.0218429	0.0263501	0.0584862	0.0081784	0.104136	0.0337189	0.000468362	1.071683	0.9283173	0.136151	0.378146	0.738308	1.35445	2.64448	7.34479	1.441793	0.866224	0.00228382	0.00889174	0.0237371	0.0264873	0.095432	0.0191798	0.045271	0.0178319	0.0546574	0.0318242	0.0117289	0.0128956	0.0246843	0.0297545	0.0135838	0.0196774	0.00975723	0.0329928	0.000342568	0.00965692	0.0123845	0.00311938	0.0153172	0.00115802	0.0365252	0.00171194	0.000588885	0.005867	0.000588436	0.00950229	0.0304087	0.0167199	0.000468499	0.00458074	0.0147244	0.0574008	0.0345711	0.0840993	0.0168221	0.0294345	0.0115035	0.0138772	0.0308016	0.00430714	0.0548427	0.017758	0.000246662	0.464159	0.535841	1.898803
684	-181.8159	-243.2171	61.40126	0.0300359	0.011349	0.022965	0.105604	0.00954495	0.0475337	0.00321115	0.0466407	0.0136767	0.0562829	0.0239426	0.0485603	0.022451	0.00506225	0.000973545	0.0460995	0.0525845	0.0521338	0.0453432	0.0247997	0.00614823	0.0298518	0.00319404	0.0151039	0.0217358	0.00431474	0.0326973	0.0129749	0.0180962	0.0221336	0.00521544	0.0608346	0.00202128	0.0149817	0.00620734	0.0108133	0.0068105	0.0123421	0.0137564	0.0138765	0.00097564	0.0479127	0.0237385	0.00367495	0.0267175	0.00656465	0.0501419	0.4658362	1.534164	0.0360966	0.197912	0.603271	1.65763	5.05275	27.7035	2.401715	3.293355	0.0263097	0.00994109	0.020116	0.0925026	0.00836081	0.0416367	0.00281278	0.0408545	0.01198	0.0493005	0.0209723	0.0425359	0.0196657	0.00443423	0.000852768	0.0403804	0.0460609	0.0456661	0.039718	0.0217231	0.00538549	0.0261484	0.00279779	0.0132301	0.0190393	0.00377946	0.0286409	0.0113653	0.0158512	0.0193877	0.00456842	0.0532875	0.00177052	0.0131231	0.00543726	0.0094718	0.0059656	0.010811	0.0120498	0.012155	0.000854602	0.0419687	0.0207935	0.00321904	0.0234029	0.00575024	0.0439213	0.767082	0.232918	1.14163
720	-173.4654	-235.2331	61.7677	0.00864887	0.0140531	0.00748541	0.0305283	0.00643325	0.0200749	0.00620589	0.0616213	0.0610472	0.00742018	0.021647	0.0122348	0.035147	0.00172364	0.000311569	0.00892867	0.0118736	0.0103168	0.059165	0.020723	0.0204206	0.00724666	0.00246071	0.0305145	0.279632	0.00568736	0.0581916	0.00427651	0.0254383	0.00884049	0.0098308	0.0252277	0.0238649	0.0126377	0.0344725	0.0198553	0.0221923	0.0091729	0.00228392	0.0353787	0.00043	0.039154	0.0082482	0.0441197	0.140564	0.0158629	0.054656	0.8517625	1.148238	0.0194032	0.146215	0.548899	1.82183	6.83925	51.5379	2.850566	1.348072	0.00642442	0.0104387	0.0055602	0.0226766	0.00477864	0.0149117	0.00460976	0.0457726	0.0453461	0.00551174	0.0160795	0.00908807	0.0261074	0.00128033	0.000231435	0.00663225	0.00881979	0.00766335	0.043948	0.0153931	0.0151685	0.00538285	0.00182782	0.0226663	0.207712	0.0042246	0.0432249	0.00317661	0.0188957	0.00656676	0.00730236	0.0187392	0.0177269	0.00938734	0.0256063	0.0147486	0.0164845	0.00681367	0.00169651	0.0262794	0.000319406	0.0290838	0.0061268	0.0327723	0.104411	0.0117831	0.0405987	0.574119	0.425881	1.34625
756	-173.6051	-234.9277	61.32256	0.0100303	0.00116078	0.0132264	0.0160605	0.0138073	0.0243127	0.0053427	0.0504517	0.0112565	0.0105648	0.028402	0.00369214	0.0279373	0.00276209	0.000979762	0.0280918	0.0206896	0.00726285	0.00102434	0.0302478	0.00296991	0.0063056	0.0061135	0.0288551	0.0178897	0.00136901	0.0146556	0.000924993	0.00239932	0.00094376	0.00255597	0.0204416	0.00285669	0.0030674	0.0132431	0.0283434	0.000681902	0.00147709	0.00661969	0.0106043	0.00173663	0.00334325	0.0210599	0.00646713	0.0456773	0.00126569	0.0120223	0.7149735	1.285027	0.00625575	0.084186	0.462056	2.16424	11.8785	159.853	3.669035	1.797307	0.0175602	0.00203221	0.0231557	0.0281174	0.0241727	0.0425648	0.00935359	0.0883269	0.019707	0.018496	0.0497241	0.0064639	0.0489105	0.00483564	0.00171529	0.0491809	0.0362217	0.0127152	0.00179334	0.0529555	0.00519949	0.0110393	0.010703	0.0505173	0.0313199	0.00239675	0.0256578	0.0016194	0.00420054	0.00165226	0.00447479	0.0357876	0.00500127	0.00537017	0.0231849	0.0496213	0.00119382	0.00258597	0.0115892	0.0185651	0.00304036	0.0058531	0.03687	0.0113221	0.0799682	0.00221587	0.0210477	0.642513	0.357487	0.5711932
792	-179.0489	-240.8623	61.81341	0.00147163	0.0399735	0.021408	0.000464918	0.0631831	0.0411964	0.0128478	0.0264271	0.034153	0.00144866	0.032833	0.114686	0.0399963	0.00459314	0.000955168	0.00123558	0.00698063	0.0190591	0.00120707	0.0407103	0.000705767	0.00624757	0.00300127	0.0262996	0.0358573	0.0128363	0.0506884	0.00834374	0.0282879	0.000287954	0.0273149	0.0130551	0.0140713	0.00913831	0.0365613	0.00337564	0.000934705	0.00318425	0.0303184	0.051641	0.000215163	0.049517	0.0211541	0.000243049	0.0105088	0.0180742	0.00184783	0.8247858	1.175214	0.0124559	0.11779	0.513102	1.94893	8.48965	80.2831	3.171061	1.424872	0.00151943	0.0412719	0.0221033	0.000480019	0.0652353	0.0425345	0.0132651	0.0272855	0.0352623	0.00149571	0.0338994	0.118411	0.0412954	0.00474233	0.000986193	0.00127571	0.00720736	0.0196782	0.00124628	0.0420326	0.000728691	0.0064505	0.00309876	0.0271538	0.0370219	0.0132532	0.0523348	0.00861475	0.0292067	0.000297306	0.0282021	0.0134791	0.0145283	0.00943512	0.0377489	0.00348529	0.000965065	0.00328768	0.0313032	0.0533184	0.000222152	0.0511254	0.0218412	0.000250943	0.0108502	0.0186612	0.00190785	0.587607	0.412393	0.9685411
828	-182.7233	-244.5382	61.81491	0.00289729	0.00362909	0.0301272	0.0152839	0.153396	0.00136579	0.0110117	0.00934999	0.0811856	0.000142224	0.0230642	0.0733999	0.054801	0.0162916	0.0125748	0.00221672	0.0245629	0.0271994	0.019345	0.0384473	0.0214722	0.000876472	0.00471222	0.015415	0.0534522	0.0241228	0.0310152	0.00997709	0.030203	0.0252199	0.0207564	0.00642194	0.0513696	0.0154779	0.0879876	0.00934021	0.0104487	0.0194954	0.0230174	0.0201227	0.0281667	0.0367993	0.0225882	0.0259963	0.00892724	0.00697387	0.00492675	1.029063	0.9709365	0.00999599	0.105806	0.496209	2.01528	9.45127	100.04	3.330145	0.9435147	0.00238347	0.0029855	0.0247844	0.0125734	0.126192	0.00112358	0.00905884	0.00769184	0.0667879	0.000117001	0.0189739	0.0603829	0.0450824	0.0134024	0.0103447	0.0018236	0.0202069	0.0223758	0.0159143	0.0316289	0.0176642	0.000721036	0.00387654	0.0126812	0.0439728	0.0198448	0.0255149	0.00820772	0.0248467	0.0207474	0.0170754	0.00528306	0.0422596	0.012733	0.0723836	0.00768378	0.00859568	0.016038	0.0189354	0.016554	0.0231715	0.0302732	0.0185824	0.021386	0.00734406	0.0057371	0.00405303	0.485468	0.514532	1.215574
864	-178.4824	-238.2674	59.78504	0.0194528	0.0144141	0.131255	0.0258269	0.127262	0.0870449	0.112803	0.00882093	0.20114	0.0370727	0.069012	0.0377552	0.128056	0.0180026	0.0382517	0.0212785	0.0444093	0.0398511	0.103315	0.0765305	0.0317465	0.119237	0.0773077	0.0317969	0.00136402	0.0123348	0.0117973	0.0325301	0.139781	0.00462377	0.0637423	0.0170268	0.0115257	0.0458004	0.0804079	0.0160032	0.00761478	0.289291	0.109165	0.00324664	0.0409518	0.0446821	0.0461686	0.0078064	0.123882	0.0405744	0.041166	0.9978696	1.00213	0.0163384	0.134455	0.534727	1.87011	7.43742	61.2055	2.974877	1.00427	0.00696451	0.00516056	0.046992	0.0092466	0.0455626	0.0311639	0.040386	0.00315808	0.0720125	0.0132728	0.0247078	0.0135172	0.0458468	0.00644532	0.0136949	0.00761818	0.0158995	0.0142675	0.0369891	0.0273996	0.0113659	0.0426895	0.0276778	0.011384	0.000488348	0.00441614	0.00422368	0.0116465	0.0500444	0.00165541	0.0228211	0.00609597	0.00412644	0.0163975	0.0287878	0.00572949	0.00272625	0.103573	0.0390833	0.00116237	0.0146616	0.0159971	0.0165294	0.00279486	0.0443523	0.0145265	0.0147383	0.501065	0.498935	2.793128
900	-191.9025	-252.8855	60.983	0.0263222	0.0044708	0.0154897	0.0227217	0.0516778	0.0561686	0.0487761	0.00423525	0.0107334	0.00988559	0.0176687	0.00559791	0.0435701	0.0315781	0.00522509	0.0305705	0.0170159	0.0366685	0.00835677	0.0213	0.0144949	0.0465646	0.0097069	0.00656895	0.0737662	0.0153506	0.0163676	0.0640542	0.0143323	0.0333205	0.0468196	0.00995453	0.0211949	0.00938549	0.00952372	0.0294934	0.000768825	0.0660655	0.0384159	0.0044161	0.0293856	0.0121352	0.154094	0.0939315	0.0293626	0.00584654	0.0424529	1.077929	0.922071	0.00357546	0.0640846	0.424355	2.35652	15.6044	279.684	4.073525	0.8554097	0.0192723	0.00327338	0.0113411	0.0166361	0.0378369	0.0411249	0.0357123	0.00310092	0.00785863	0.00723791	0.0129365	0.00409861	0.0319006	0.0231205	0.00382565	0.0223828	0.0124585	0.0268475	0.00611856	0.0155952	0.0106127	0.0340931	0.00710709	0.00480958	0.0540093	0.0112392	0.0119839	0.0468985	0.0104936	0.0243962	0.0342798	0.00728839	0.0155182	0.00687176	0.00697297	0.0215941	0.000562909	0.0483711	0.0281269	0.00323333	0.0215152	0.008885	0.112823	0.0687737	0.0214983	0.00428065	0.0310827	0.461035	0.538965	1.365806
936	-181.7915	-243.9055	62.11401	0.0995181	0.00530049	0.0240793	0.0673006	0.0414235	0.0381707	0.0043208	0.0084832	0.0163694	0.0075866	0.0341324	0.0403406	0.0150418	0.00515866	0.00619498	0.0311655	0.021759	0.0487511	0.00537082	0.053766	0.0443217	0.041515	0.0438139	0.0461763	0.0144307	0.00728248	0.00964278	0.0105325	0.0314807	0.0188118	0.012369	0.0180374	0.00934156	0.0415467	0.0608199	0.0227713	0.0574465	0.0319166	0.0388782	0.01045	0.0242997	0.00875979	0.0432339	0.0515661	0.0139371	0.0458088	0.0589206	1.162151	0.8378488	0.014337	0.126154	0.5242	1.90767	7.92683	69.7495	3.069363	0.7209465	0.0714752	0.00380688	0.0172941	0.0483362	0.0297509	0.0274147	0.00310325	0.00609274	0.0117567	0.0054488	0.0245143	0.0289731	0.0108032	0.00370502	0.00444931	0.0223835	0.0156276	0.0350137	0.00385739	0.0386155	0.0318324	0.0298166	0.0314677	0.0331644	0.0103643	0.00523037	0.00692557	0.00756456	0.0226098	0.0135109	0.00888356	0.0129547	0.00670923	0.0298394	0.0436816	0.0163547	0.0412588	0.0229229	0.0279228	0.00750534	0.0174524	0.00629139	0.0310511	0.0370354	0.0100098	0.0329005	0.0423175	0.418924	0.581076	1.392345
972	-177.9426	-239.6495	61.70685	0.00251269	0.01103	0.0095265	0.0692266	0.124169	0.0230096	0.0512365	0.0186524	0.0329659	0.0631103	0.0360035	0.044478	0.0521912	0.00531205	0.00611706	0.0149417	0.0105952	0.0648531	0.0207957	0.0750721	0.0829727	0.0257554	0.0609465	0.0226538	0.0244211	0.00506169	0.0432365	0.00484555	0.166984	0.0361546	0.0554556	0.100108	0.0850804	0.0148876	0.00450454	0.00825829	0.0216788	0.022085	0.0606316	0.0237803	0.0265654	0.0102664	0.0166035	0.012243	0.0424068	0.0117003	0.0550801	0.9960754	1.003925	0.026509	0.170249	0.575589	1.73735	5.87375	37.7231	2.624937	1.00788	0.00141149	0.00619607	0.00535147	0.0388877	0.0697514	0.0129255	0.0287819	0.0104779	0.0185184	0.0354519	0.0202248	0.0249853	0.0293182	0.00298402	0.00343623	0.00839341	0.00595182	0.0364309	0.0116819	0.0421714	0.0466095	0.014468	0.0342364	0.0127256	0.0137184	0.00284338	0.0242879	0.00272196	0.0938025	0.0203097	0.0311519	0.0562352	0.0477935	0.00836303	0.0025304	0.00463905	0.012178	0.0124061	0.0340595	0.0133585	0.014923	0.00576708	0.00932694	0.00687744	0.0238218	0.0065726	0.030941	0.501962	0.498038	1.780167
1008	-176.3937	-238.5142	62.12045	0.00930117	0.000787372	0.0222447	0.0533317	0.00446713	0.0255259	0.0496463	0.0689121	0.0199865	0.00490081	0.0366915	0.0257927	0.0147517	0.0300947	0.00333207	0.0152986	0.0492122	0.00920259	0.00554061	0.0301097	0.0632538	0.0421271	0.00033347	0.0276077	0.0487067	0.0683911	0.0707221	0.00844461	0.00115535	0.0335061	0.0349374	0.0569173	0.0104381	0.0375044	0.0705101	0.000819207	0.00166572	0.0145705	0.0200442	0.0519173	0.0615769	0.0373148	0.0364865	0.00412817	0.140789	0.0248082	0.0115973	0.8132081	1.186792	0.0435399	0.216861	0.620728	1.61101	4.61124	22.9674	2.266153	1.459395	0.00637327	0.000539516	0.0152423	0.0365435	0.00306093	0.0174906	0.0340182	0.0472194	0.013695	0.00335809	0.0251415	0.0176735	0.0101081	0.0206212	0.00228317	0.0104828	0.0337208	0.00630572	0.00379649	0.0206315	0.0433422	0.028866	0.000228498	0.0189171	0.0333744	0.0468624	0.0484596	0.00578634	0.000791658	0.0229587	0.0239395	0.0390004	0.00715228	0.0256985	0.0483143	0.00056133	0.00114137	0.00998388	0.0137345	0.0355743	0.0421932	0.0255685	0.025001	0.00282867	0.0964706	0.0169989	0.0079466	0.593396	0.406604	1.459403
1044	-184.5518	-246.5553	62.0035	0.0374889	0.0612068	0.0086986	0.0118762	0.0522423	0.0126803	0.0331514	0.00302443	0.0437267	0.0208276	0.0145805	0.0338931	0.123302	0.0110087	0.050348	0.00497784	0.0232778	0.0358554	0.00452564	0.0262445	0.0312907	0.0178231	0.0674834	0.139333	0.00395782	0.0533058	0.0269991	0.00248664	0.0375881	0.024453	0.0109293	0.0251724	0.00282506	0.0149385	0.0205834	0.00845215	0.0512097	0.000385602	0.0289821	0.0537908	0.00675801	0.0341267	0.00623619	0.0672021	0.013317	0.00655488	0.0218153	0.9013806	1.098619	0.0250767	0.165699	0.570745	1.7521	6.03503	39.8776	2.665098	1.218819	0.0269522	0.044004	0.00625377	0.0085383	0.0375591	0.00911638	0.0238339	0.00217438	0.0314369	0.0149738	0.0104825	0.0243671	0.0886468	0.00791456	0.0361972	0.00357877	0.0167353	0.0257779	0.00325366	0.0188682	0.0224961	0.0128138	0.0485165	0.100172	0.00284543	0.0383237	0.0194107	0.00178774	0.0270236	0.0175802	0.00785754	0.0180975	0.00203105	0.0107399	0.0147982	0.00607659	0.0368167	0.000277225	0.0208364	0.0386723	0.0048586	0.0245351	0.00448344	0.0483143	0.00957413	0.00471256	0.0156839	0.54931	0.45069	1.390937
